Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:58:07,27-11-2025 20:58:09,"2,013s",PASSED
"click(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""))",Chrome 142.0.7444.176,,,27-11-2025 20:58:09,27-11-2025 20:58:09,"0,332s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:58:09,27-11-2025 20:58:11,"2,016s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/label_Male""), 0)",Chrome 142.0.7444.176,,,27-11-2025 20:58:11,27-11-2025 20:58:11,"0,245s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:58:11,27-11-2025 20:58:13,"2,004s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/label_Male""), 0)",Chrome 142.0.7444.176,,,27-11-2025 20:58:13,27-11-2025 20:58:14,"0,228s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:58:14,27-11-2025 20:58:16,"2,003s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/class_Gender_Invalid""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:58:16,27-11-2025 20:58:16,"0,250s",PASSED
,,,,,,,
Test Cases/Negative/Case01-4-N4 Alert Notification For Mandatory Field On Gender Field,Chrome 142.0.7444.176,Sebagai Sample,,27-11-2025 20:58:16,27-11-2025 20:58:43,"27,406s",PASSED
"DATA BINDING - {""(Default) Gende..."":""""}",,,,,,,
"openBrowser("""")",Chrome 142.0.7444.176,,,27-11-2025 20:58:16,27-11-2025 20:58:17,"1,306s",PASSED
"navigateToUrl(""https://demoqa.com/automation-practice-form"")",Chrome 142.0.7444.176,,,27-11-2025 20:58:17,27-11-2025 20:58:25,"7,677s",PASSED
maximizeWindow(),Chrome 142.0.7444.176,,,27-11-2025 20:58:25,27-11-2025 20:58:25,"0,023s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:58:25,27-11-2025 20:58:27,"2,012s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/label_Male""), 0)",Chrome 142.0.7444.176,,,27-11-2025 20:58:27,27-11-2025 20:58:27,"0,254s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/label_Male""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 20:58:27,27-11-2025 20:58:28,"0,251s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:58:28,27-11-2025 20:58:30,"2,015s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""), 0)",Chrome 142.0.7444.176,,,27-11-2025 20:58:30,27-11-2025 20:58:30,"0,246s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:58:30,27-11-2025 20:58:32,"2,003s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/button_Submit""), 100)",Chrome 142.0.7444.176,,,27-11-2025 20:58:32,27-11-2025 20:58:32,"0,249s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:58:32,27-11-2025 20:58:34,"2,003s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 20:58:34,27-11-2025 20:58:34,"0,252s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:58:34,27-11-2025 20:58:36,"2,007s",PASSED
"click(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""))",Chrome 142.0.7444.176,,,27-11-2025 20:58:36,27-11-2025 20:58:37,"0,335s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:58:37,27-11-2025 20:58:39,"2,004s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/label_Male""), 0)",Chrome 142.0.7444.176,,,27-11-2025 20:58:39,27-11-2025 20:58:39,"0,252s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:58:39,27-11-2025 20:58:41,"2,010s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/label_Male""), 0)",Chrome 142.0.7444.176,,,27-11-2025 20:58:41,27-11-2025 20:58:41,"0,244s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:58:41,27-11-2025 20:58:43,"2,013s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/class_Gender_Invalid""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:58:43,27-11-2025 20:58:43,"0,232s",PASSED
,,,,,,,
Test Cases/Negative/Case01-5-N5 Alert Notification For Mandatory Field On Mobile Number Field,Chrome 142.0.7444.176,Sebagai Sample,,27-11-2025 20:58:43,27-11-2025 21:00:12,"1m - 28,785s",PASSED
"DATA BINDING - {""(Default) Mobil..."":""""}",,,,,,,
"openBrowser("""")",Chrome 142.0.7444.176,,,27-11-2025 20:58:43,27-11-2025 20:58:44,"0,910s",PASSED
"navigateToUrl(""https://demoqa.com/automation-practice-form"")",Chrome 142.0.7444.176,,,27-11-2025 20:58:44,27-11-2025 20:59:53,"1m - 8,377s",PASSED
maximizeWindow(),Chrome 142.0.7444.176,,,27-11-2025 20:59:53,27-11-2025 20:59:53,"0,035s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:59:53,27-11-2025 20:59:55,"2,007s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:59:55,27-11-2025 20:59:55,"0,250s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 20:59:55,27-11-2025 20:59:55,"0,269s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:59:55,27-11-2025 20:59:57,"2,008s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), MobileNumber)",Chrome 142.0.7444.176,,,27-11-2025 20:59:57,27-11-2025 20:59:58,"0,637s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:59:58,27-11-2025 21:00:00,"2,013s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""), 8)",Chrome 142.0.7444.176,,,27-11-2025 21:00:00,27-11-2025 21:00:00,"0,253s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 21:00:00,27-11-2025 21:00:02,"2,017s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/button_Submit""), 100)",Chrome 142.0.7444.176,,,27-11-2025 21:00:02,27-11-2025 21:00:02,"0,242s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 21:00:02,27-11-2025 21:00:04,"2,007s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 21:00:04,27-11-2025 21:00:05,"0,251s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 21:00:05,27-11-2025 21:00:07,"2,007s",PASSED
"click(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""))",Chrome 142.0.7444.176,,,27-11-2025 21:00:07,27-11-2025 21:00:07,"0,332s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 21:00:07,27-11-2025 21:00:09,"2,015s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), 0)",Chrome 142.0.7444.176,,,27-11-2025 21:00:09,27-11-2025 21:00:09,"0,262s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 21:00:09,27-11-2025 21:00:11,"2,012s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), 8)",Chrome 142.0.7444.176,,,27-11-2025 21:00:11,27-11-2025 21:00:12,"0,241s",PASSED
"click(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""))",Chrome 142.0.7444.176,,,27-11-2025 21:00:12,27-11-2025 21:00:12,"0,329s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/class_Mobile_Number_Invalid""), 8)",Chrome 142.0.7444.176,,,27-11-2025 21:00:12,27-11-2025 21:00:12,"0,237s",PASSED
,,,,,,,
Test Cases/Negative/Case01-5-N5 Alert Notification For Mandatory Field On Mobile Number Field,Chrome 142.0.7444.176,Sebagai Sample,,27-11-2025 21:00:12,27-11-2025 21:01:01,"48,369s",PASSED
"DATA BINDING - {""(Default) Mobil..."":""""}",,,,,,,
"openBrowser("""")",Chrome 142.0.7444.176,,,27-11-2025 21:00:12,27-11-2025 21:00:13,"0,928s",PASSED
"navigateToUrl(""https://demoqa.com/automation-practice-form"")",Chrome 142.0.7444.176,,,27-11-2025 21:00:13,27-11-2025 21:00:41,"28,081s",PASSED
maximizeWindow(),Chrome 142.0.7444.176,,,27-11-2025 21:00:41,27-11-2025 21:00:41,"0,044s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 21:00:41,27-11-2025 21:00:43,"2,012s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), 8)",Chrome 142.0.7444.176,,,27-11-2025 21:00:43,27-11-2025 21:00:43,"0,251s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 21:00:43,27-11-2025 21:00:44,"0,266s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 21:00:44,27-11-2025 21:00:46,"2,013s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), MobileNumber)",Chrome 142.0.7444.176,,,27-11-2025 21:00:46,27-11-2025 21:00:46,"0,613s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 21:00:46,27-11-2025 21:00:48,"2,005s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""), 8)",Chrome 142.0.7444.176,,,27-11-2025 21:00:48,27-11-2025 21:00:49,"0,234s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 21:00:49,27-11-2025 21:00:51,"2,008s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/button_Submit""), 100)",Chrome 142.0.7444.176,,,27-11-2025 21:00:51,27-11-2025 21:00:51,"0,236s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 21:00:51,27-11-2025 21:00:53,"2,015s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 21:00:53,27-11-2025 21:00:53,"0,238s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 21:00:53,27-11-2025 21:00:55,"2,011s",PASSED
"click(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""))",Chrome 142.0.7444.176,,,27-11-2025 21:00:55,27-11-2025 21:00:55,"0,334s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 21:00:55,27-11-2025 21:00:57,"2,010s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), 0)",Chrome 142.0.7444.176,,,27-11-2025 21:00:57,27-11-2025 21:00:58,"0,250s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 21:00:58,27-11-2025 21:01:00,"2,010s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), 8)",Chrome 142.0.7444.176,,,27-11-2025 21:01:00,27-11-2025 21:01:00,"0,245s",PASSED
"click(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""))",Chrome 142.0.7444.176,,,27-11-2025 21:01:00,27-11-2025 21:01:00,"0,310s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/class_Mobile_Number_Invalid""), 8)",Chrome 142.0.7444.176,,,27-11-2025 21:01:00,27-11-2025 21:01:01,"0,240s",PASSED
,,,,,,,
Test Cases/Negative/Case01-5-N5 Alert Notification For Mandatory Field On Mobile Number Field,Chrome 142.0.7444.176,Sebagai Sample,,27-11-2025 21:01:01,27-11-2025 21:02:05,"1m - 4,563s",PASSED
"DATA BINDING - {""(Default) Mobil..."":""""}",,,,,,,
"openBrowser("""")",Chrome 142.0.7444.176,,,27-11-2025 21:01:01,27-11-2025 21:01:02,"1,112s",PASSED
"navigateToUrl(""https://demoqa.com/automation-practice-form"")",Chrome 142.0.7444.176,,,27-11-2025 21:01:02,27-11-2025 21:01:46,"44,078s",PASSED
maximizeWindow(),Chrome 142.0.7444.176,,,27-11-2025 21:01:46,27-11-2025 21:01:46,"0,038s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 21:01:46,27-11-2025 21:01:48,"2,003s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), 8)",Chrome 142.0.7444.176,,,27-11-2025 21:01:48,27-11-2025 21:01:48,"0,249s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 21:01:48,27-11-2025 21:01:48,"0,256s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 21:01:48,27-11-2025 21:01:50,"2,011s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), MobileNumber)",Chrome 142.0.7444.176,,,27-11-2025 21:01:50,27-11-2025 21:01:51,"0,633s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 21:01:51,27-11-2025 21:01:53,"2,009s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""), 8)",Chrome 142.0.7444.176,,,27-11-2025 21:01:53,27-11-2025 21:01:53,"0,232s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 21:01:53,27-11-2025 21:01:55,"2,005s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/button_Submit""), 100)",Chrome 142.0.7444.176,,,27-11-2025 21:01:55,27-11-2025 21:01:55,"0,253s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 21:01:55,27-11-2025 21:01:57,"2,004s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 21:01:57,27-11-2025 21:01:58,"0,249s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 21:01:58,27-11-2025 21:02:00,"2,011s",PASSED
"click(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""))",Chrome 142.0.7444.176,,,27-11-2025 21:02:00,27-11-2025 21:02:00,"0,336s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 21:02:00,27-11-2025 21:02:02,"2,003s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), 0)",Chrome 142.0.7444.176,,,27-11-2025 21:02:02,27-11-2025 21:02:02,"0,252s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 21:02:02,27-11-2025 21:02:04,"2,016s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), 8)",Chrome 142.0.7444.176,,,27-11-2025 21:02:04,27-11-2025 21:02:05,"0,244s",PASSED
"click(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""))",Chrome 142.0.7444.176,,,27-11-2025 21:02:05,27-11-2025 21:02:05,"0,315s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/class_Mobile_Number_Invalid""), 8)",Chrome 142.0.7444.176,,,27-11-2025 21:02:05,27-11-2025 21:02:05,"0,239s",PASSED
