Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:03:46,27-11-2025 22:03:48,"2,003s",PASSED
"click(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""))",Chrome 142.0.7444.176,,,27-11-2025 22:03:48,27-11-2025 22:03:48,"0,363s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:03:48,27-11-2025 22:03:50,"2,015s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/label_Male""), 0)",Chrome 142.0.7444.176,,,27-11-2025 22:03:50,27-11-2025 22:03:50,"0,255s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:03:50,27-11-2025 22:03:52,"2,005s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/label_Male""), 0)",Chrome 142.0.7444.176,,,27-11-2025 22:03:52,27-11-2025 22:03:52,"0,247s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:03:52,27-11-2025 22:03:54,"2,004s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/class_Gender_Invalid""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:03:54,27-11-2025 22:03:55,"0,248s",PASSED
,,,,,,,
Test Cases/Negative/Case01-4-N4 Alert Notification For Mandatory Field On Gender Field,Chrome 142.0.7444.176,Sebagai Sample,,27-11-2025 22:03:55,27-11-2025 22:04:23,"28,728s",PASSED
"DATA BINDING - {""(Default) Gende..."":""""}",,,,,,,
"openBrowser("""")",Chrome 142.0.7444.176,,,27-11-2025 22:03:55,27-11-2025 22:03:57,"2,077s",PASSED
"navigateToUrl(""https://demoqa.com/automation-practice-form"")",Chrome 142.0.7444.176,,,27-11-2025 22:03:57,27-11-2025 22:04:05,"8,129s",PASSED
maximizeWindow(),Chrome 142.0.7444.176,,,27-11-2025 22:04:05,27-11-2025 22:04:05,"0,042s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:04:05,27-11-2025 22:04:07,"2,007s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/label_Male""), 0)",Chrome 142.0.7444.176,,,27-11-2025 22:04:07,27-11-2025 22:04:07,"0,253s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/label_Male""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 22:04:07,27-11-2025 22:04:08,"0,251s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:04:08,27-11-2025 22:04:10,"2,012s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""), 0)",Chrome 142.0.7444.176,,,27-11-2025 22:04:10,27-11-2025 22:04:10,"0,262s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:04:10,27-11-2025 22:04:12,"2,017s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/button_Submit""), 100)",Chrome 142.0.7444.176,,,27-11-2025 22:04:12,27-11-2025 22:04:12,"0,257s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:04:12,27-11-2025 22:04:14,"2,013s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 22:04:14,27-11-2025 22:04:14,"0,252s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:04:14,27-11-2025 22:04:16,"2,010s",PASSED
"click(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""))",Chrome 142.0.7444.176,,,27-11-2025 22:04:16,27-11-2025 22:04:17,"0,353s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:04:17,27-11-2025 22:04:19,"2,007s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/label_Male""), 0)",Chrome 142.0.7444.176,,,27-11-2025 22:04:19,27-11-2025 22:04:19,"0,266s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:04:19,27-11-2025 22:04:21,"2,004s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/label_Male""), 0)",Chrome 142.0.7444.176,,,27-11-2025 22:04:21,27-11-2025 22:04:21,"0,244s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:04:21,27-11-2025 22:04:23,"2,006s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/class_Gender_Invalid""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:04:23,27-11-2025 22:04:23,"0,244s",PASSED
,,,,,,,
Test Cases/Negative/Case01-5-N5 Alert Notification For Mandatory Field On Mobile Number Field,Chrome 142.0.7444.176,Sebagai Sample,,27-11-2025 22:04:23,27-11-2025 22:05:12,"48,248s",PASSED
"DATA BINDING - {""(Default) Mobil..."":""""}",,,,,,,
"openBrowser("""")",Chrome 142.0.7444.176,,,27-11-2025 22:04:24,27-11-2025 22:04:26,"2,085s",PASSED
"navigateToUrl(""https://demoqa.com/automation-practice-form"")",Chrome 142.0.7444.176,,,27-11-2025 22:04:26,27-11-2025 22:04:52,"26,578s",PASSED
maximizeWindow(),Chrome 142.0.7444.176,,,27-11-2025 22:04:52,27-11-2025 22:04:52,"0,046s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:04:52,27-11-2025 22:04:54,"2,019s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:04:54,27-11-2025 22:04:55,"0,267s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 22:04:55,27-11-2025 22:04:55,"0,252s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:04:55,27-11-2025 22:04:57,"2,009s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), MobileNumber)",Chrome 142.0.7444.176,,,27-11-2025 22:04:57,27-11-2025 22:04:57,"0,656s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:04:57,27-11-2025 22:04:59,"2,011s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:04:59,27-11-2025 22:05:00,"0,243s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:05:00,27-11-2025 22:05:02,"2,007s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/button_Submit""), 100)",Chrome 142.0.7444.176,,,27-11-2025 22:05:02,27-11-2025 22:05:02,"0,252s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:05:02,27-11-2025 22:05:04,"2,005s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 22:05:04,27-11-2025 22:05:04,"0,266s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:05:04,27-11-2025 22:05:06,"2,013s",PASSED
"click(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""))",Chrome 142.0.7444.176,,,27-11-2025 22:05:06,27-11-2025 22:05:07,"0,351s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:05:07,27-11-2025 22:05:09,"2,006s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), 0)",Chrome 142.0.7444.176,,,27-11-2025 22:05:09,27-11-2025 22:05:09,"0,247s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:05:09,27-11-2025 22:05:11,"2,017s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:05:11,27-11-2025 22:05:11,"0,252s",PASSED
"click(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""))",Chrome 142.0.7444.176,,,27-11-2025 22:05:11,27-11-2025 22:05:11,"0,327s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/class_Mobile_Number_Invalid""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:05:11,27-11-2025 22:05:12,"0,241s",PASSED
,,,,,,,
Test Cases/Negative/Case01-5-N5 Alert Notification For Mandatory Field On Mobile Number Field,Chrome 142.0.7444.176,Sebagai Sample,,27-11-2025 22:05:12,27-11-2025 22:06:38,"1m - 26,688s",PASSED
"DATA BINDING - {""(Default) Mobil..."":""""}",,,,,,,
"openBrowser("""")",Chrome 142.0.7444.176,,,27-11-2025 22:05:12,27-11-2025 22:05:14,"2,532s",PASSED
"navigateToUrl(""https://demoqa.com/automation-practice-form"")",Chrome 142.0.7444.176,,,27-11-2025 22:05:14,27-11-2025 22:06:19,"1m - 4,596s",PASSED
maximizeWindow(),Chrome 142.0.7444.176,,,27-11-2025 22:06:19,27-11-2025 22:06:19,"0,034s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:06:19,27-11-2025 22:06:21,"2,013s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:06:21,27-11-2025 22:06:21,"0,270s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 22:06:21,27-11-2025 22:06:21,"0,266s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:06:21,27-11-2025 22:06:23,"2,015s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), MobileNumber)",Chrome 142.0.7444.176,,,27-11-2025 22:06:23,27-11-2025 22:06:24,"0,663s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:06:24,27-11-2025 22:06:26,"2,010s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:06:26,27-11-2025 22:06:26,"0,246s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:06:26,27-11-2025 22:06:28,"2,018s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/button_Submit""), 100)",Chrome 142.0.7444.176,,,27-11-2025 22:06:28,27-11-2025 22:06:29,"0,249s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:06:29,27-11-2025 22:06:31,"2,009s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 22:06:31,27-11-2025 22:06:31,"0,270s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:06:31,27-11-2025 22:06:33,"2,013s",PASSED
"click(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""))",Chrome 142.0.7444.176,,,27-11-2025 22:06:33,27-11-2025 22:06:33,"0,324s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:06:33,27-11-2025 22:06:35,"2,010s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), 0)",Chrome 142.0.7444.176,,,27-11-2025 22:06:35,27-11-2025 22:06:36,"0,296s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:06:36,27-11-2025 22:06:38,"2,006s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:06:38,27-11-2025 22:06:38,"0,261s",PASSED
"click(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""))",Chrome 142.0.7444.176,,,27-11-2025 22:06:38,27-11-2025 22:06:38,"0,337s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/class_Mobile_Number_Invalid""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:06:38,27-11-2025 22:06:38,"0,237s",PASSED
,,,,,,,
Test Cases/Negative/Case01-5-N5 Alert Notification For Mandatory Field On Mobile Number Field,Chrome 142.0.7444.176,Sebagai Sample,,27-11-2025 22:06:38,27-11-2025 22:07:25,"46,756s",PASSED
"DATA BINDING - {""(Default) Mobil..."":""""}",,,,,,,
"openBrowser("""")",Chrome 142.0.7444.176,,,27-11-2025 22:06:38,27-11-2025 22:06:40,"1,897s",PASSED
"navigateToUrl(""https://demoqa.com/automation-practice-form"")",Chrome 142.0.7444.176,,,27-11-2025 22:06:40,27-11-2025 22:07:06,"25,327s",PASSED
maximizeWindow(),Chrome 142.0.7444.176,,,27-11-2025 22:07:06,27-11-2025 22:07:06,"0,037s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:07:06,27-11-2025 22:07:08,"2,014s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:07:08,27-11-2025 22:07:08,"0,269s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 22:07:08,27-11-2025 22:07:08,"0,252s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:07:08,27-11-2025 22:07:10,"2,016s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), MobileNumber)",Chrome 142.0.7444.176,,,27-11-2025 22:07:10,27-11-2025 22:07:11,"0,680s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:07:11,27-11-2025 22:07:13,"2,004s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:07:13,27-11-2025 22:07:13,"0,250s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:07:13,27-11-2025 22:07:15,"2,004s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/button_Submit""), 100)",Chrome 142.0.7444.176,,,27-11-2025 22:07:15,27-11-2025 22:07:15,"0,258s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:07:15,27-11-2025 22:07:17,"2,014s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 22:07:17,27-11-2025 22:07:18,"0,250s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:07:18,27-11-2025 22:07:20,"2,015s",PASSED
"click(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""))",Chrome 142.0.7444.176,,,27-11-2025 22:07:20,27-11-2025 22:07:20,"0,338s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:07:20,27-11-2025 22:07:22,"2,007s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), 0)",Chrome 142.0.7444.176,,,27-11-2025 22:07:22,27-11-2025 22:07:22,"0,253s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 22:07:22,27-11-2025 22:07:24,"2,015s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:07:24,27-11-2025 22:07:25,"0,242s",PASSED
"click(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""))",Chrome 142.0.7444.176,,,27-11-2025 22:07:25,27-11-2025 22:07:25,"0,341s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/class_Mobile_Number_Invalid""), 8)",Chrome 142.0.7444.176,,,27-11-2025 22:07:25,27-11-2025 22:07:25,"0,251s",PASSED
