Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Hobbies_Reading""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:56:27,27-11-2025 20:56:35,"8,336s",FAILED
,,,,,,,
Test Cases/Positive/Case01-8-P1 Success Submit Practice Form,Chrome 142.0.7444.176,Sebagai Sample,,27-11-2025 20:56:35,27-11-2025 20:57:33,"58,391s",FAILED
"DATA BINDING - {""Firstname"":""Awaaal"",""DateOfBirth"":""19 Des 1945"",""FilePathInputBr..."":""/Data Files/Images/person-dummy.jpg"",""CurrentAddress"":""Sample Address C"",""MobileNumber"":""0858567893"",""State"":""NCR"",""Lastname"":""Akhiiir"",""City"":""Delhi"",""Subjects"":""Math"",""EmailAddress"":""email@email.com""}",,,,,,,
"openBrowser("""")",Chrome 142.0.7444.176,,,27-11-2025 20:56:35,27-11-2025 20:56:36,"1,325s",PASSED
"navigateToUrl(""https://demoqa.com/automation-practice-form"")",Chrome 142.0.7444.176,,,27-11-2025 20:56:36,27-11-2025 20:56:46,"9,762s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:56:46,27-11-2025 20:56:48,"2,012s",PASSED
maximizeWindow(),Chrome 142.0.7444.176,,,27-11-2025 20:56:48,27-11-2025 20:56:48,"0,034s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Name_firstName""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:56:48,27-11-2025 20:56:48,"0,249s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/input_Name_firstName""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 20:56:48,27-11-2025 20:56:49,"0,249s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_Name_firstName""), Firstname)",Chrome 142.0.7444.176,,,27-11-2025 20:56:49,27-11-2025 20:56:49,"0,629s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Name_lastName""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:56:49,27-11-2025 20:56:49,"0,247s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/input_Name_lastName""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 20:56:49,27-11-2025 20:56:50,"0,256s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_Name_lastName""), Lastname)",Chrome 142.0.7444.176,,,27-11-2025 20:56:50,27-11-2025 20:56:50,"0,607s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Email_userEmail""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:56:50,27-11-2025 20:56:51,"0,228s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/input_Email_userEmail""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:56:51,27-11-2025 20:56:51,"0,252s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:56:51,27-11-2025 20:56:53,"2,013s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/input_Email_userEmail""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 20:56:53,27-11-2025 20:56:53,"0,251s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_Email_userEmail""), EmailAddress)",Chrome 142.0.7444.176,,,27-11-2025 20:56:53,27-11-2025 20:56:54,"0,630s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Gender_Male""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:56:54,27-11-2025 20:56:54,"0,234s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Gender_Female""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:56:54,27-11-2025 20:56:54,"0,233s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Gender_Other""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:56:54,27-11-2025 20:56:54,"0,235s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/input_Gender_Male""), 100)",Chrome 142.0.7444.176,,,27-11-2025 20:56:54,27-11-2025 20:56:55,"0,240s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:56:55,27-11-2025 20:56:57,"2,011s",PASSED
"verifyElementClickable(findTestObject(""Page_DEMOQA/input_Gender_Male""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 20:56:57,27-11-2025 20:56:57,"0,001s",NOT_RUN
"enhancedClick(findTestObject(""Page_DEMOQA/input_Gender_Male""))",Chrome 142.0.7444.176,,,27-11-2025 20:56:57,27-11-2025 20:57:08,"11,790s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:57:08,27-11-2025 20:57:09,"0,235s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:57:09,27-11-2025 20:57:09,"0,242s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:57:09,27-11-2025 20:57:11,"2,007s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 20:57:11,27-11-2025 20:57:11,"0,234s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), MobileNumber)",Chrome 142.0.7444.176,,,27-11-2025 20:57:11,27-11-2025 20:57:12,"0,603s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_DateOfBirth_old""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:57:12,27-11-2025 20:57:12,"0,231s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/input_DateOfBirth_old""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 20:57:12,27-11-2025 20:57:12,"0,240s",PASSED
"sendKeys(findTestObject(""Page_DEMOQA/input_DateOfBirth_old""), Keys.chord(ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT))",Chrome 142.0.7444.176,,,27-11-2025 20:57:12,27-11-2025 20:57:13,"0,372s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:57:13,27-11-2025 20:57:15,"2,009s",PASSED
"sendKeys(findTestObject(""Page_DEMOQA/input_DateOfBirth_old""), Keys.chord(DELETE, DELETE, DELETE, DELETE, DELETE, DELETE, DELETE, DELETE, DELETE, DELETE))",Chrome 142.0.7444.176,,,27-11-2025 20:57:15,27-11-2025 20:57:15,"0,359s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_DateOfBirth_old""), DateOfBirth)",Chrome 142.0.7444.176,,,27-11-2025 20:57:15,27-11-2025 20:57:16,"0,875s",PASSED
"sendKeys(findTestObject(""Page_DEMOQA/input_DateOfBirth_old""), Keys.chord(ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT, ARROW_LEFT))",Chrome 142.0.7444.176,,,27-11-2025 20:57:16,27-11-2025 20:57:16,"0,505s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:57:16,27-11-2025 20:57:18,"2,013s",PASSED
"sendKeys(findTestObject(""Page_DEMOQA/input_DateOfBirth_old""), Keys.chord(BACK_SPACE, ENTER))",Chrome 142.0.7444.176,,,27-11-2025 20:57:18,27-11-2025 20:57:19,"0,282s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:57:19,27-11-2025 20:57:21,"2,007s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_SubjectsInput""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:57:21,27-11-2025 20:57:21,"0,248s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/input_SubjectsInput""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:57:21,27-11-2025 20:57:21,"0,241s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:57:21,27-11-2025 20:57:23,"2,004s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/input_SubjectsInput""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 20:57:23,27-11-2025 20:57:23,"0,254s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_SubjectsInput""), Subjects)",Chrome 142.0.7444.176,,,27-11-2025 20:57:23,27-11-2025 20:57:24,"0,618s",PASSED
"sendKeys(findTestObject(""Page_DEMOQA/input_SubjectsInput""), Keys.chord(ENTER))",Chrome 142.0.7444.176,,,27-11-2025 20:57:24,27-11-2025 20:57:25,"0,501s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Hobbies_Sports""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:57:25,27-11-2025 20:57:25,"0,453s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Hobbies_Reading""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:57:25,27-11-2025 20:57:33,"8,343s",FAILED
