Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementVisible(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 20:21:09,27-11-2025 20:21:10,"0,248s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:21:10,27-11-2025 20:21:12,"2,016s",PASSED
"click(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""))",Chrome 142.0.7444.176,,,27-11-2025 20:21:12,27-11-2025 20:21:12,"0,361s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:21:12,27-11-2025 20:21:14,"2,007s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/label_Male_old""), 0)",Chrome 142.0.7444.176,,,27-11-2025 20:21:14,27-11-2025 20:21:14,"0,265s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:21:14,27-11-2025 20:21:16,"2,007s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/label_Male_old""), 0)",Chrome 142.0.7444.176,,,27-11-2025 20:21:16,27-11-2025 20:21:16,"0,232s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:21:16,27-11-2025 20:21:18,"2,016s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/class_Gender_Invalid""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:21:18,27-11-2025 20:21:19,"0,252s",PASSED
,,,,,,,
Test Cases/Negative/Case01-4-N4 Alert Notification For Mandatory Field On Gender Field,Chrome 142.0.7444.176,Sebagai Sample,,27-11-2025 20:21:19,27-11-2025 20:22:07,"48,217s",PASSED
"DATA BINDING - {""(Default) Gende..."":""""}",,,,,,,
"openBrowser("""")",Chrome 142.0.7444.176,,,27-11-2025 20:21:19,27-11-2025 20:21:21,"1,990s",PASSED
"navigateToUrl(""https://demoqa.com/automation-practice-form"")",Chrome 142.0.7444.176,,,27-11-2025 20:21:21,27-11-2025 20:21:48,"27,726s",PASSED
maximizeWindow(),Chrome 142.0.7444.176,,,27-11-2025 20:21:48,27-11-2025 20:21:49,"0,027s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:21:49,27-11-2025 20:21:51,"2,004s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/label_Male_old""), 0)",Chrome 142.0.7444.176,,,27-11-2025 20:21:51,27-11-2025 20:21:51,"0,267s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/label_Male_old""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 20:21:51,27-11-2025 20:21:51,"0,255s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:21:51,27-11-2025 20:21:53,"2,013s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""), 0)",Chrome 142.0.7444.176,,,27-11-2025 20:21:53,27-11-2025 20:21:53,"0,249s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:21:53,27-11-2025 20:21:55,"2,013s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/button_Submit""), 100)",Chrome 142.0.7444.176,,,27-11-2025 20:21:55,27-11-2025 20:21:56,"0,254s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:21:56,27-11-2025 20:21:58,"2,006s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 20:21:58,27-11-2025 20:21:58,"0,253s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:21:58,27-11-2025 20:22:00,"2,009s",PASSED
"click(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""))",Chrome 142.0.7444.176,,,27-11-2025 20:22:00,27-11-2025 20:22:00,"0,334s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:22:00,27-11-2025 20:22:02,"2,011s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/label_Male_old""), 0)",Chrome 142.0.7444.176,,,27-11-2025 20:22:02,27-11-2025 20:22:02,"0,259s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:22:02,27-11-2025 20:22:04,"2,005s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/label_Male_old""), 0)",Chrome 142.0.7444.176,,,27-11-2025 20:22:04,27-11-2025 20:22:05,"0,246s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:22:05,27-11-2025 20:22:07,"2,016s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/class_Gender_Invalid""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:22:07,27-11-2025 20:22:07,"0,264s",PASSED
,,,,,,,
Test Cases/Negative/Case01-5-N5 Alert Notification For Mandatory Field On Mobile Number Field,Chrome 142.0.7444.176,Sebagai Sample,,27-11-2025 20:22:07,27-11-2025 20:22:54,"46,848s",FAILED
"DATA BINDING - {""(Default) Mobil..."":""""}",,,,,,,
"openBrowser("""")",Chrome 142.0.7444.176,,,27-11-2025 20:22:07,27-11-2025 20:22:09,"1,993s",PASSED
"navigateToUrl(""https://demoqa.com/automation-practice-form"")",Chrome 142.0.7444.176,,,27-11-2025 20:22:09,27-11-2025 20:22:37,"28,351s",PASSED
maximizeWindow(),Chrome 142.0.7444.176,,,27-11-2025 20:22:37,27-11-2025 20:22:37,"0,034s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:22:37,27-11-2025 20:22:39,"2,007s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber_old""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:22:39,27-11-2025 20:22:40,"0,252s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber_old""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 20:22:40,27-11-2025 20:22:40,"0,271s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:22:40,27-11-2025 20:22:42,"2,010s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber_old""), MobileNumber)",Chrome 142.0.7444.176,,,27-11-2025 20:22:42,27-11-2025 20:22:43,"0,656s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:22:43,27-11-2025 20:22:45,"2,006s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:22:45,27-11-2025 20:22:45,"0,244s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:22:45,27-11-2025 20:22:47,"2,013s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/button_Submit""), 100)",Chrome 142.0.7444.176,,,27-11-2025 20:22:47,27-11-2025 20:22:47,"0,269s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:22:47,27-11-2025 20:22:49,"2,003s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 20:22:49,27-11-2025 20:22:49,"0,260s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:22:49,27-11-2025 20:22:51,"2,007s",PASSED
"click(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""))",Chrome 142.0.7444.176,,,27-11-2025 20:22:51,27-11-2025 20:22:52,"0,329s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:22:52,27-11-2025 20:22:54,"2,006s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber_old""), 0)",Chrome 142.0.7444.176,,,27-11-2025 20:22:54,27-11-2025 20:22:54,"0,062s",FAILED
,,,,,,,
Test Cases/Negative/Case01-5-N5 Alert Notification For Mandatory Field On Mobile Number Field,Chrome 142.0.7444.176,Sebagai Sample,,27-11-2025 20:22:54,27-11-2025 20:23:46,"52,009s",PASSED
"DATA BINDING - {""(Default) Mobil..."":""""}",,,,,,,
"openBrowser("""")",Chrome 142.0.7444.176,,,27-11-2025 20:22:54,27-11-2025 20:22:56,"1,982s",PASSED
"navigateToUrl(""https://demoqa.com/automation-practice-form"")",Chrome 142.0.7444.176,,,27-11-2025 20:22:56,27-11-2025 20:23:26,"30,579s",PASSED
maximizeWindow(),Chrome 142.0.7444.176,,,27-11-2025 20:23:26,27-11-2025 20:23:26,"0,031s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:23:26,27-11-2025 20:23:28,"2,003s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:23:28,27-11-2025 20:23:29,"0,248s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 20:23:29,27-11-2025 20:23:29,"0,252s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:23:29,27-11-2025 20:23:31,"2,015s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), MobileNumber)",Chrome 142.0.7444.176,,,27-11-2025 20:23:31,27-11-2025 20:23:32,"0,625s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:23:32,27-11-2025 20:23:34,"2,017s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:23:34,27-11-2025 20:23:34,"0,264s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:23:34,27-11-2025 20:23:36,"2,010s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/button_Submit""), 100)",Chrome 142.0.7444.176,,,27-11-2025 20:23:36,27-11-2025 20:23:36,"0,252s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:23:36,27-11-2025 20:23:38,"2,005s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 20:23:38,27-11-2025 20:23:38,"0,249s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:23:38,27-11-2025 20:23:40,"2,008s",PASSED
"click(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""))",Chrome 142.0.7444.176,,,27-11-2025 20:23:40,27-11-2025 20:23:41,"0,327s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:23:41,27-11-2025 20:23:43,"2,004s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), 0)",Chrome 142.0.7444.176,,,27-11-2025 20:23:43,27-11-2025 20:23:43,"0,254s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:23:43,27-11-2025 20:23:45,"2,011s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:23:45,27-11-2025 20:23:45,"0,250s",PASSED
"click(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""))",Chrome 142.0.7444.176,,,27-11-2025 20:23:45,27-11-2025 20:23:46,"0,313s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/class_Mobile_Number_Invalid""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:23:46,27-11-2025 20:23:46,"0,238s",PASSED
,,,,,,,
Test Cases/Negative/Case01-5-N5 Alert Notification For Mandatory Field On Mobile Number Field,Chrome 142.0.7444.176,Sebagai Sample,,27-11-2025 20:23:46,27-11-2025 20:24:33,"46,864s",PASSED
"DATA BINDING - {""(Default) Mobil..."":""""}",,,,,,,
"openBrowser("""")",Chrome 142.0.7444.176,,,27-11-2025 20:23:46,27-11-2025 20:23:48,"1,948s",PASSED
"navigateToUrl(""https://demoqa.com/automation-practice-form"")",Chrome 142.0.7444.176,,,27-11-2025 20:23:48,27-11-2025 20:24:13,"25,522s",PASSED
maximizeWindow(),Chrome 142.0.7444.176,,,27-11-2025 20:24:13,27-11-2025 20:24:13,"0,037s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:24:13,27-11-2025 20:24:15,"2,003s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:24:15,27-11-2025 20:24:16,"0,264s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 20:24:16,27-11-2025 20:24:16,"0,254s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:24:16,27-11-2025 20:24:18,"2,013s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), MobileNumber)",Chrome 142.0.7444.176,,,27-11-2025 20:24:18,27-11-2025 20:24:18,"0,615s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:24:18,27-11-2025 20:24:21,"2,010s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:24:21,27-11-2025 20:24:21,"0,242s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:24:21,27-11-2025 20:24:23,"2,013s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/button_Submit""), 100)",Chrome 142.0.7444.176,,,27-11-2025 20:24:23,27-11-2025 20:24:23,"0,259s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:24:23,27-11-2025 20:24:25,"2,002s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 20:24:25,27-11-2025 20:24:25,"0,256s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:24:25,27-11-2025 20:24:27,"2,004s",PASSED
"click(findTestObject(""Object Repository/Page_DEMOQA/button_Submit""))",Chrome 142.0.7444.176,,,27-11-2025 20:24:27,27-11-2025 20:24:28,"0,327s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:24:28,27-11-2025 20:24:30,"2,005s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), 0)",Chrome 142.0.7444.176,,,27-11-2025 20:24:30,27-11-2025 20:24:30,"0,263s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:24:30,27-11-2025 20:24:32,"2,014s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:24:32,27-11-2025 20:24:32,"0,243s",PASSED
"click(findTestObject(""Page_DEMOQA/input_(10 Digits)_userNumber""))",Chrome 142.0.7444.176,,,27-11-2025 20:24:32,27-11-2025 20:24:32,"0,315s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/class_Mobile_Number_Invalid""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:24:32,27-11-2025 20:24:33,"0,242s",PASSED
